split,name,img_w,img_h,n_obj,has_label_file
train,bb_V0032_I0002720_jpg.rf.8bb00bcc2b59616c07e31dd516612c2c.jpg,1280,720,1,True
train,bb_V0032_I0002840_jpg.rf.2bfedf95448568a5e3db87b46d4a19de.jpg,1280,720,1,True
train,bb_V0032_I0002840_jpg.rf.be3505f0b1ded9f285dee1184781b7c8.jpg,1280,720,1,True
train,bb_V0032_I0002840_jpg.rf.d8ee792e55eade9a10c358793b392720.jpg,1280,720,1,True
train,bb_V0032_I0002960_jpg.rf.0197d4fef43860462e65037f9bc377e4.jpg,1280,720,2,True
train,bb_V0032_I0002960_jpg.rf.57282ed0e39c73d8cf9d56337b792627.jpg,1280,720,2,True
train,bb_V0032_I0002960_jpg.rf.57639a9a159ef70a12d82d266fd67237.jpg,1280,720,2,True
train,bb_V0032_I0003120_jpg.rf.52317243d5782788d13c4eb504a8047f.jpg,1280,720,4,True
train,bb_V0032_I0003120_jpg.rf.58a41b86e075ca1df9fb0949bf139365.jpg,1280,720,4,True
train,bb_V0032_I0003120_jpg.rf.f9fa5af1adc3bcc303bc14beddcfe21e.jpg,1280,720,4,True
train,bb_V0032_I0003440_jpg.rf.2700467293423f3029d715dbfa79519c.jpg,1280,720,1,True
train,bb_V0032_I0003440_jpg.rf.28988b85b5aacf0bfc82269dbb84bf4d.jpg,1280,720,1,True
train,bb_V0032_I0003440_jpg.rf.cd23d5ed96ffb28608396aca8ee9fc71.jpg,1280,720,1,True
train,bb_V0032_I0003680_jpg.rf.6fdfb911b971b0cd7c8d18689a3aea18.jpg,1280,720,5,True
train,bb_V0032_I0003680_jpg.rf.9bf2bf1bb9f7f926455aea28e28737ad.jpg,1280,720,5,True
train,bb_V0032_I0003680_jpg.rf.ee9a122b119c84c36d66678c3a390663.jpg,1280,720,5,True
train,bb_V0032_I0004040_jpg.rf.4fdded9398a97c28b4d368f8be5efd25.jpg,1280,720,6,True
train,bb_V0032_I0004040_jpg.rf.6734870ceae54ab22013ad4f90127171.jpg,1280,720,6,True
train,bb_V0032_I0004040_jpg.rf.bc5870a270bc4594dadbba5c5e46a994.jpg,1280,720,6,True
train,bb_V0032_I0004160_jpg.rf.2e17a8ed62d0e7c5d8922d7ce9283ffd.jpg,1280,720,3,True
train,bb_V0032_I0004160_jpg.rf.6744feba606fc1c149417db7cd668199.jpg,1280,720,3,True
train,bb_V0032_I0004160_jpg.rf.925177e0440463f6f439ad7a9a5f4ccc.jpg,1280,720,3,True
train,bb_V0032_I0004400_jpg.rf.27bdcf62b1a3ba5b33b5cff4d3fe1525.jpg,1280,720,1,True
train,bb_V0032_I0004400_jpg.rf.dae3072ba2fd7b5f938a305e1cd3fa69.jpg,1280,720,1,True
train,bb_V0032_I0004400_jpg.rf.e48e6c41d097ce73b77ffa00791d6b8d.jpg,1280,720,1,True
train,bb_V0032_I0004960_jpg.rf.0957c671fa34178de14c59f9939240ca.jpg,1280,720,1,True
train,bb_V0032_I0004960_jpg.rf.3f5f1fd445153c393b42cc24e7b5cd5f.jpg,1280,720,1,True
train,bb_V0032_I0004960_jpg.rf.80547123dbec5a4fafcba713fbc40246.jpg,1280,720,1,True
train,bb_V0033_I0000080_jpg.rf.1654a2ec9fbbb7e0d247a78c05bae3b5.jpg,1920,1080,12,True
train,bb_V0033_I0000080_jpg.rf.d74f7b0ec4f1268cf5c111e61e825424.jpg,1920,1080,12,True
train,bb_V0033_I0000080_jpg.rf.e66be714946408257b66fe71ff37057b.jpg,1920,1080,12,True
train,bb_V0033_I0000120_jpg.rf.9e16cdc1c3830b88e09414616c11b3f9.jpg,1920,1080,6,True
train,bb_V0033_I0000120_jpg.rf.c428e5e4f5d840b4d357175d484a5c4b.jpg,1920,1080,4,True
train,bb_V0033_I0000120_jpg.rf.f303881d8e662c7a78fd784e156ca7e2.jpg,1920,1080,6,True
train,bb_V0033_I0000200_jpg.rf.384591b45d30df608595e114d9744cf5.jpg,1920,1080,4,True
train,bb_V0033_I0000200_jpg.rf.e75e4f0ce5bb33727be833fcba7e063e.jpg,1920,1080,6,True
train,bb_V0033_I0000200_jpg.rf.ed767ed705b696e3a0a8b03f495c6875.jpg,1920,1080,6,True
train,bb_V0033_I0000360_jpg.rf.082b805cd5f2640b7f79e87ee8ce7fa1.jpg,1920,1080,47,True
train,bb_V0033_I0000360_jpg.rf.ba83a47dd67cd60c9914f0ff1e16172f.jpg,1920,1080,47,True
train,bb_V0033_I0000360_jpg.rf.f6de94d49381bc8ae9c126f7cfe44aa7.jpg,1920,1080,45,True
train,bb_V0033_I0000760_jpg.rf.5744ab9e708aec563bf6f7e8448f1e4e.jpg,1920,1080,1,True
train,bb_V0033_I0000760_jpg.rf.9f31d22a922aa28129a05f247963b7eb.jpg,1920,1080,0,True
train,bb_V0033_I0000760_jpg.rf.fed5d824c0f12087b8f7737ba82ee551.jpg,1920,1080,0,True
train,bb_V0033_I0001840_jpg.rf.0f2e096eff5adb90972bcb55d8198ee7.jpg,1920,1080,6,True
train,bb_V0033_I0001840_jpg.rf.a41ff5a1d6f7328422683d827f2eab28.jpg,1920,1080,6,True
train,bb_V0033_I0001840_jpg.rf.f03a576de86d74cce1bceaa6cdabbff8.jpg,1920,1080,6,True
train,bb_V0033_I0001880_jpg.rf.271a7e26712044f62a058b8eeb823a70.jpg,1920,1080,11,True
train,bb_V0033_I0001880_jpg.rf.7fb1d409331149e4a78b268b2db8cdb7.jpg,1920,1080,11,True
train,bb_V0033_I0001880_jpg.rf.d02a54a541e67f26a163f875f6f1f2cb.jpg,1920,1080,11,True
train,bb_V0033_I0001920_jpg.rf.3d51fcdf9c4bc54e6481235be517a760.jpg,1920,1080,5,True
train,bb_V0033_I0001920_jpg.rf.8575fc1b6b692fb0fe9ccd0844c9c77f.jpg,1920,1080,5,True
train,bb_V0033_I0001920_jpg.rf.d7f0818d8edd57d6199d95a27b6fe145.jpg,1920,1080,5,True
train,bb_V0033_I0002120_jpg.rf.25506afe6a12e4c65e792043cb99d847.jpg,1920,1080,5,True
train,bb_V0033_I0002120_jpg.rf.6c32166a0ca22e4fb8949e1c932cc7cd.jpg,1920,1080,5,True
train,bb_V0033_I0002120_jpg.rf.e5f05fd4ad40e2f65f119541c37fbb2d.jpg,1920,1080,5,True
train,bb_V0033_I0002200_jpg.rf.34a7404dc1e388358be683de94a585aa.jpg,1920,1080,3,True
train,bb_V0033_I0002200_jpg.rf.b55144e2c67d07d1d3350f9723eb0be2.jpg,1920,1080,3,True
train,bb_V0033_I0002200_jpg.rf.c071ba00f09a941149c4d8f1d01e27bb.jpg,1920,1080,3,True
train,bb_V0033_I0002240_jpg.rf.832f4b2d9e76e9dd8c8a855a54631b0c.jpg,1920,1080,3,True
train,bb_V0033_I0002240_jpg.rf.b9953ef746e4e883e98a9b5abe1d49c2.jpg,1920,1080,3,True
train,bb_V0033_I0002240_jpg.rf.f4b53aca20e4aab371061cb1f85e7833.jpg,1920,1080,3,True
train,bb_V0033_I0002320_jpg.rf.36dd93c4a29eb6fbc0cfd41e29715478.jpg,1920,1080,3,True
train,bb_V0033_I0002320_jpg.rf.506ac19371be4798314f797207e01ca5.jpg,1920,1080,3,True
train,bb_V0033_I0002320_jpg.rf.7ba7a268e4ab745bff5c36d1a6c47b85.jpg,1920,1080,3,True
train,bb_V0033_I0002440_jpg.rf.1be972ad827387dbbe9727a3fe8a5f1d.jpg,1920,1080,2,True
train,bb_V0033_I0002440_jpg.rf.42e9f9657c9bd04d1cce61a6af05a0b6.jpg,1920,1080,2,True
train,bb_V0033_I0002440_jpg.rf.d30a62736574132100580c65ef65f164.jpg,1920,1080,2,True
train,bb_V0033_I0002480_jpg.rf.331ad2159d8884bc6be63dba6f3e9133.jpg,1920,1080,2,True
train,bb_V0033_I0002480_jpg.rf.68cf3f7868ce1a93dad4dac8820a0175.jpg,1920,1080,2,True
train,bb_V0033_I0002480_jpg.rf.e1b0e016d1821d83fc4fc0f3d5014334.jpg,1920,1080,2,True
train,bb_V0033_I0002560_jpg.rf.27eb2e044952e2860b1f39b433a61261.jpg,1920,1080,1,True
train,bb_V0033_I0002560_jpg.rf.b5b0dd3b6f61509435ec42b61436fff2.jpg,1920,1080,1,True
train,bb_V0033_I0002560_jpg.rf.f07a2f2d36f2ac7477f734c660b06186.jpg,1920,1080,1,True
train,bb_V0033_I0002680_jpg.rf.57d0ce82e331175db6b935a611ed3735.jpg,1920,1080,2,True
train,bb_V0033_I0002680_jpg.rf.69e660ee406604c540c519a15277345d.jpg,1920,1080,2,True
train,bb_V0033_I0002680_jpg.rf.8fa3f2f28b56bba3ee2416178767a662.jpg,1920,1080,2,True
train,bb_V0033_I0002720_jpg.rf.5455e85a64f88ae270900e765e7d9560.jpg,1920,1080,2,True
train,bb_V0033_I0002720_jpg.rf.784edad9966ec6d6a850405d29fe52af.jpg,1920,1080,2,True
train,bb_V0033_I0002720_jpg.rf.d00e88a942c0651c02dda7214774dfe7.jpg,1920,1080,2,True
train,bb_V0033_I0002760_jpg.rf.4d3670b65f5d3623b45f222045f466ff.jpg,1920,1080,0,True
train,bb_V0033_I0002760_jpg.rf.993f01f29cb005afd0bf60f76941b065.jpg,1920,1080,1,True
train,bb_V0033_I0002760_jpg.rf.c1bf15ca05fd4d76da0699d629dbaac4.jpg,1920,1080,1,True
train,bb_V0033_I0002880_jpg.rf.3da3e826b0d7fdade04a30936c82035a.jpg,1920,1080,5,True
train,bb_V0033_I0002880_jpg.rf.96f3844c4c69a17c4da6a0edde57d68d.jpg,1920,1080,5,True
train,bb_V0033_I0002880_jpg.rf.ec1ac538344d20b8801f8bbeb8285cb2.jpg,1920,1080,5,True
train,bb_V0033_I0003040_jpg.rf.0959cc1da46e3c1a34f7ae45686d50e1.jpg,1920,1080,4,True
train,bb_V0033_I0003040_jpg.rf.39c937294c8851a17d1e1184b12805fb.jpg,1920,1080,4,True
train,bb_V0033_I0003040_jpg.rf.675518e6fa59f74448196c15ede61d4f.jpg,1920,1080,4,True
train,bb_V0033_I0003280_jpg.rf.b7ecc5c5a5e5bc29a8a2de1dc559b7a7.jpg,1920,1080,5,True
train,bb_V0033_I0003280_jpg.rf.cdfa05dd11282b557c49251a63c44fbb.jpg,1920,1080,5,True
train,bb_V0033_I0003280_jpg.rf.d6d16786e2ac97687cb4b1629d65fe05.jpg,1920,1080,5,True
train,bb_V0033_I0003400_jpg.rf.0593d890f6061138550ff17000ec1f13.jpg,1920,1080,4,True
train,bb_V0033_I0003400_jpg.rf.639c2b77a365da4fa299dbdcad3c5ac7.jpg,1920,1080,4,True
train,bb_V0033_I0003400_jpg.rf.97f2420de1a0b2f0fe0f3ce07117ba65.jpg,1920,1080,4,True
train,bb_V0033_I0003440_jpg.rf.205ad662d0b3cfc0d3d476ebf941960d.jpg,1920,1080,2,True
train,bb_V0033_I0003440_jpg.rf.5f8ce94ec5c43ee2c50176c585a07ba5.jpg,1920,1080,2,True
train,bb_V0033_I0003440_jpg.rf.d211370d9b4dc1929fee2b60daed7363.jpg,1920,1080,2,True
train,bb_V0033_I0003520_jpg.rf.0a34538b9be0e68dc48c6d4abd286098.jpg,1920,1080,3,True
train,bb_V0033_I0003520_jpg.rf.0acf57f0664dc144ea54065f1324cfc9.jpg,1920,1080,3,True
train,bb_V0033_I0003520_jpg.rf.ec31dc3b8ff46d2b5f27e7e4f199f06f.jpg,1920,1080,3,True
train,bb_V0033_I0003760_jpg.rf.8579b770a789f7fbb3888c0f8b61ae9f.jpg,1920,1080,3,True
train,bb_V0033_I0003760_jpg.rf.b0489ff250a2ee56608d144369df8fe9.jpg,1920,1080,3,True
train,bb_V0033_I0003760_jpg.rf.b990f516006f084dbbb0b9982cf556c9.jpg,1920,1080,2,True
train,bb_V0033_I0003840_jpg.rf.2a822ece4e4b1cd8d39d692d44c21344.jpg,1920,1080,3,True
train,bb_V0033_I0003840_jpg.rf.6bc238947d55fbacf2b3e27c2d610ede.jpg,1920,1080,3,True
train,bb_V0033_I0003840_jpg.rf.ff49286c7c5c4a6cb0fbe6a43f7373ad.jpg,1920,1080,3,True
train,bb_V0033_I0003920_jpg.rf.57d5a4e64a53d6fba3ddb84b7b193823.jpg,1920,1080,3,True
train,bb_V0033_I0003920_jpg.rf.b634a0c1156b6d0a69e75f3b9b1438fd.jpg,1920,1080,3,True
train,bb_V0033_I0003920_jpg.rf.ce662f8bf0f168a8c0dea614cb951f37.jpg,1920,1080,3,True
train,bb_V0033_I0004480_jpg.rf.c0f5caddf1555cb8e0cccfbf64a45ab9.jpg,1920,1080,2,True
train,bb_V0033_I0004480_jpg.rf.e55c58b82ea546f9fbfc90ff8f8b7007.jpg,1920,1080,2,True
train,bb_V0033_I0004480_jpg.rf.e7b2f18f98b55bce1d12dcb47b00fcbb.jpg,1920,1080,2,True
train,bb_V0033_I0004560_jpg.rf.01467c3fa865728a126f9a950b2ae7da.jpg,1920,1080,1,True
train,bb_V0033_I0004560_jpg.rf.870b0e88dc53c201023fb41768cdbeed.jpg,1920,1080,1,True
train,bb_V0033_I0004560_jpg.rf.918a9079826ed9e4dcde12cf7aca3fbe.jpg,1920,1080,1,True
train,bb_V0033_I0005360_jpg.rf.69f3dde9731748047b1dcbba7bce96e7.jpg,1920,1080,2,True
train,bb_V0033_I0005360_jpg.rf.c8d6826da46a5925ea5862317bf9ee87.jpg,1920,1080,2,True
train,bb_V0033_I0005360_jpg.rf.c8d79b5e24fa79631359226136a060e7.jpg,1920,1080,2,True
train,bb_V0033_I0006400_jpg.rf.290d51db926f3eec395a2d136e96396a.jpg,1920,1080,2,True
train,bb_V0033_I0006400_jpg.rf.4c5f306f9344b87a04f735ed9c1199e3.jpg,1920,1080,2,True
train,bb_V0033_I0006400_jpg.rf.c224888e2641afb7c0a25deb4e3a5886.jpg,1920,1080,2,True
train,bb_V0033_I0006640_jpg.rf.341bdf95541189b4e6031d424d597ca5.jpg,1920,1080,6,True
train,bb_V0033_I0006640_jpg.rf.547e31321de6fdf211237b99adc71166.jpg,1920,1080,6,True
train,bb_V0033_I0006640_jpg.rf.eb8fb44ce7739d715bbf02bf4e3f854a.jpg,1920,1080,6,True
train,bb_V0033_I0007400_jpg.rf.4add8e0e0b836d37b23105603296dd73.jpg,1920,1080,8,True
train,bb_V0033_I0007400_jpg.rf.bcbf36fe82063f88dd3c39c8ee9c9dcf.jpg,1920,1080,8,True
train,bb_V0033_I0007400_jpg.rf.d9fdfe3e06c22315877252774510c175.jpg,1920,1080,8,True
train,bb_V0033_I0007480_jpg.rf.2cc8eea4841ed3ac3b0fbf901066c4dc.jpg,1920,1080,8,True
train,bb_V0033_I0007480_jpg.rf.724e1c6c1d9371436d9bf6c9984a2ae2.jpg,1920,1080,8,True
train,bb_V0033_I0007480_jpg.rf.a64b4607380c41d1ebdfd35f403e349b.jpg,1920,1080,8,True
train,bb_V0033_I0008080_jpg.rf.01ba273d44e011964889ca7a79b4a579.jpg,1920,1080,62,True
train,bb_V0033_I0008080_jpg.rf.8ba80b3598e4fc0feb04542b20205ec4.jpg,1920,1080,62,True
train,bb_V0033_I0008080_jpg.rf.aa91762eb15c6b7bd35a9bf4644345d3.jpg,1920,1080,62,True
train,bb_V0033_I0008200_jpg.rf.128ffadb2d070a07822db2f1961494de.jpg,1920,1080,60,True
train,bb_V0033_I0008200_jpg.rf.87794a1908da8dbccb4e7ea432e84ee9.jpg,1920,1080,60,True
train,bb_V0033_I0008200_jpg.rf.bc8765ecfa9195a9366dab239bab3a1b.jpg,1920,1080,60,True
train,bb_V0033_I0008840_jpg.rf.1be242ada95f26c127f2fe65036e823d.jpg,1920,1080,1,True
train,bb_V0033_I0008840_jpg.rf.8262cce976f3c8922d19d8ba6f29bcfa.jpg,1920,1080,1,True
train,bb_V0033_I0008840_jpg.rf.f491a36690b26ae11f2111621b09d93c.jpg,1920,1080,1,True
train,bb_V0033_I0009280_jpg.rf.c6e1b19f8db28b688852409be0a5f631.jpg,1920,1080,2,True
train,bb_V0033_I0009280_jpg.rf.e38d3c36fdeb4419b39985bf178a8c3f.jpg,1920,1080,2,True
train,bb_V0033_I0009280_jpg.rf.fa618f309611a2deb9416eba4da02819.jpg,1920,1080,2,True
train,bb_V0033_I0009320_jpg.rf.aef9a6ebe23422d76699b335cc9b077d.jpg,1920,1080,2,True
train,bb_V0033_I0009320_jpg.rf.d284b668195f6d4fd7d9d93b27d42880.jpg,1920,1080,2,True
train,bb_V0033_I0009320_jpg.rf.d75983413f6dbe922f7293f7c09e10ae.jpg,1920,1080,2,True
train,bb_V0033_I0009440_jpg.rf.4977a2c67c86980b4bb63324e3130f5d.jpg,1920,1080,1,True
train,bb_V0033_I0009440_jpg.rf.a0dbe5e117e88a7116a9bb564d01728c.jpg,1920,1080,1,True
train,bb_V0033_I0009440_jpg.rf.e8528dc10e8e08df5a8c02132ab9d3d2.jpg,1920,1080,1,True
train,bb_V0033_I0009480_jpg.rf.20821ac5ddc45ae0dae45b3d60a15606.jpg,1920,1080,1,True
train,bb_V0033_I0009480_jpg.rf.8481a20cdbefa1e9218da0e39f18dbd7.jpg,1920,1080,1,True
train,bb_V0033_I0009480_jpg.rf.ca14ba5cb69fabfe45aa5daa6a108d88.jpg,1920,1080,1,True
train,bb_V0033_I0009520_jpg.rf.7f6db821b6ce9697c991489ea405d39c.jpg,1920,1080,1,True
train,bb_V0033_I0009520_jpg.rf.c8d617fd1d5f1ede8c297a3c336fc8ed.jpg,1920,1080,1,True
train,bb_V0033_I0009520_jpg.rf.d1f02cb51d3675b953065d929ff0a7ed.jpg,1920,1080,1,True
train,bb_V0033_I0009640_jpg.rf.a6280f7b34bf27aab6f41ae0392fa559.jpg,1920,1080,1,True
train,bb_V0033_I0009640_jpg.rf.f262079aaebc37b78e0393f1dcff1a41.jpg,1920,1080,1,True
train,bb_V0033_I0009640_jpg.rf.f66bd30720ae8e7c3bc1e550683ba833.jpg,1920,1080,1,True
train,bb_V0033_I0009800_jpg.rf.1d4cc3789555d015d23002407e01e648.jpg,1920,1080,2,True
train,bb_V0033_I0009800_jpg.rf.42df731448237d75cc6600913f4d6ee0.jpg,1920,1080,2,True
train,bb_V0033_I0009800_jpg.rf.9b6fda654e1549c477b65b45a9176130.jpg,1920,1080,2,True
train,bb_V0033_I0009880_jpg.rf.be0959c3f7106c13bfd0e567858e1127.jpg,1920,1080,1,True
train,bb_V0033_I0009880_jpg.rf.c2bb6686cf13609cbfe3fa512bb07768.jpg,1920,1080,1,True
train,bb_V0033_I0009880_jpg.rf.c43d1775711a7f9d50e699d8515a2a3c.jpg,1920,1080,1,True
train,bb_V0033_I0009960_jpg.rf.4bdd0c28083ecc3a00798aa4abb94b16.jpg,1920,1080,4,True
train,bb_V0033_I0009960_jpg.rf.590b1373759e14b730da38952f1c1548.jpg,1920,1080,4,True
train,bb_V0033_I0009960_jpg.rf.ffc8f0dd0afd8ff0ee1f130e409b3db0.jpg,1920,1080,4,True
train,bb_V0033_I0010280_jpg.rf.13f6a07ce3d208c4f50cf540ada9bc94.jpg,1920,1080,1,True
train,bb_V0033_I0010280_jpg.rf.4037657ffbc0b29fdbeaa11a9107e577.jpg,1920,1080,1,True
train,bb_V0033_I0010280_jpg.rf.e89501b754aba03fbb6473d169eca7d5.jpg,1920,1080,1,True
train,bb_V0034_I0000320_jpg.rf.6d1253feecafa7735ae6ce3f032cf83f.jpg,1920,1080,1,True
train,bb_V0034_I0000320_jpg.rf.9ab655c32118f8fc2c868bf27aff3e3c.jpg,1920,1080,1,True
train,bb_V0034_I0000320_jpg.rf.b919bfdea2ce4f131f92e314ab76f81f.jpg,1920,1080,1,True
train,bb_V0034_I0000600_jpg.rf.70515cbabc2d37d0f5f2f6e032394673.jpg,1920,1080,8,True
train,bb_V0034_I0000600_jpg.rf.8e16ef38bd6d021b48892ac998003b23.jpg,1920,1080,8,True
train,bb_V0034_I0000600_jpg.rf.d96fc6feb3e15c36709f6d3b0910de8a.jpg,1920,1080,8,True
train,bb_V0034_I0001120_jpg.rf.10cf51e95fe26a16677adf2fc863c3f1.jpg,1920,1080,108,True
train,bb_V0034_I0001120_jpg.rf.74246c78862c86d34045417bb0270815.jpg,1920,1080,108,True
train,bb_V0034_I0001120_jpg.rf.891271ce9c9f4726715c3b1d671b21cf.jpg,1920,1080,108,True
train,bb_V0034_I0001160_jpg.rf.adffe8dd043a552a47aad32567635b0a.jpg,1920,1080,89,True
train,bb_V0034_I0001160_jpg.rf.cb2f77dbccd9c3f56e3db3434bf4cbc6.jpg,1920,1080,88,True
train,bb_V0034_I0001160_jpg.rf.e01aac94ac9f44bcc50b350a2df162c3.jpg,1920,1080,89,True
train,bb_V0034_I0001200_jpg.rf.520800663ade2c08b42bbabf4f4cd69f.jpg,1920,1080,63,True
train,bb_V0034_I0001200_jpg.rf.88f10fe71a9381f61fdf71892243b9bf.jpg,1920,1080,65,True
train,bb_V0034_I0001200_jpg.rf.de934b236a1f7c484c65ae847ec47ed9.jpg,1920,1080,65,True
train,bb_V0034_I0001360_jpg.rf.b586c42495c143e86d4d78e5b4ea68e7.jpg,1920,1080,122,True
train,bb_V0034_I0001360_jpg.rf.e42ee6f0a6e271621b5bbe5c80f88655.jpg,1920,1080,121,True
train,bb_V0034_I0001360_jpg.rf.f00eed45f850afb24eeef7f87a5bd9b1.jpg,1920,1080,121,True
train,bb_V0034_I0001600_jpg.rf.66b8461464767b9e3809867102e79b4c.jpg,1920,1080,57,True
train,bb_V0034_I0001600_jpg.rf.bfaacebb0bc54809fbe54eba672e7218.jpg,1920,1080,57,True
train,bb_V0034_I0001600_jpg.rf.ecc03f3b6ec210795f65b1e96fb141aa.jpg,1920,1080,57,True
train,bb_V0034_I0001640_jpg.rf.086e3357ad5024a3391fff64f89235b9.jpg,1920,1080,8,True
train,bb_V0034_I0001640_jpg.rf.352bd0adf6398bbe0bb90926a944bb59.jpg,1920,1080,2,True
train,bb_V0034_I0001640_jpg.rf.7ae4cc8bd99a117f6bec422d3bf28532.jpg,1920,1080,8,True
train,bb_V0034_I0001720_jpg.rf.9c90f5ef2fb07a9201eb0a9f537ba9e7.jpg,1920,1080,20,True
train,bb_V0034_I0001720_jpg.rf.c91e8c359e438174891087ce1c7ce33a.jpg,1920,1080,19,True
train,bb_V0034_I0001720_jpg.rf.f67be73a5ad904f53b952f847a8ea9c1.jpg,1920,1080,20,True
train,bb_V0034_I0004200_jpg.rf.60b692ad529461f12f9d28df0b08da85.jpg,1920,1080,5,True
train,bb_V0034_I0004200_jpg.rf.789999bf589bcee53cc6932dbb6cdbfe.jpg,1920,1080,5,True
train,bb_V0034_I0004200_jpg.rf.79e58f51bf5a512a355e1819511b16a0.jpg,1920,1080,5,True
train,bb_V0034_I0004280_jpg.rf.03b5160887d198ecac402df728a3c6df.jpg,1920,1080,2,True
train,bb_V0034_I0004280_jpg.rf.9c2f6add58bd1fd720050f213ea2e81b.jpg,1920,1080,2,True
train,bb_V0034_I0004280_jpg.rf.ac30dc3320c0d79cc4ab852ea74ed077.jpg,1920,1080,2,True
train,bb_V0034_I0005000_jpg.rf.4eae3142116943d974ae0cbf6c291f97.jpg,1920,1080,2,True
train,bb_V0034_I0005000_jpg.rf.dec3f7b86fa8ced5220910dd5e8df07b.jpg,1920,1080,2,True
train,bb_V0034_I0005000_jpg.rf.ed690b7d4c87de1ccd2502ae774b2dd3.jpg,1920,1080,2,True
train,bb_V0034_I0007960_jpg.rf.2b87cb1483c5b3683f0f9e841cddba6c.jpg,1920,1080,6,True
train,bb_V0034_I0007960_jpg.rf.4ac11b7f51fbc11cacc75604164d8391.jpg,1920,1080,6,True
train,bb_V0034_I0007960_jpg.rf.c9db2ce514cd4b59ef7c1fff90fc3e9f.jpg,1920,1080,6,True
train,bb_V0034_I0008080_jpg.rf.1afe9455d29b56a1707be2851f309198.jpg,1920,1080,3,True
train,bb_V0034_I0008080_jpg.rf.87d5fda8d353fcda52be37e5badc7217.jpg,1920,1080,3,True
train,bb_V0034_I0008080_jpg.rf.f48aef7bad8835407041915d29238c39.jpg,1920,1080,3,True
train,bb_V0035_I0001160_jpg.rf.3b93262ea548c4666779ec0d65f5ec3b.jpg,1920,1080,315,True
train,bb_V0035_I0001160_jpg.rf.a638c1e967d7df132de4379f0b87ab23.jpg,1920,1080,315,True
train,bb_V0035_I0001160_jpg.rf.fc328230a39ad201bfdef8502150addb.jpg,1920,1080,315,True
train,bb_V0035_I0001640_jpg.rf.28e8d0b8c316418af1de8c25e7ddf8f4.jpg,1920,1080,221,True
train,bb_V0035_I0001640_jpg.rf.e3ca800dec5cfca7279012d388503e3f.jpg,1920,1080,227,True
train,bb_V0035_I0001640_jpg.rf.e75ea32fb09819552556788f95cfe2b9.jpg,1920,1080,227,True
train,bb_V0035_I0002080_jpg.rf.7537513ec36a72f5a62a01eb65f924ee.jpg,1920,1080,185,True
train,bb_V0035_I0002080_jpg.rf.795aafd60806d6a15341251390fdeb6c.jpg,1920,1080,172,True
train,bb_V0035_I0002080_jpg.rf.c6ae02e2e4d6c6019a8205252e95e5af.jpg,1920,1080,185,True
train,bb_V0035_I0002200_jpg.rf.1f84d1d75b81cb57fb56447fb8c1e0ed.jpg,1920,1080,140,True
train,bb_V0035_I0002200_jpg.rf.285723e90183e185a1b407093790660b.jpg,1920,1080,140,True
train,bb_V0035_I0002200_jpg.rf.91d3d1fcb1f7c15e2576b1a08b712bac.jpg,1920,1080,140,True
train,bb_V0035_I0002280_jpg.rf.2ee6733a3fb2c0d1ee55dbf45ca7ecd0.jpg,1920,1080,7,True
train,bb_V0035_I0002280_jpg.rf.41bd202bb5b35c9b480ff3b3d325f9ee.jpg,1920,1080,7,True
train,bb_V0035_I0002280_jpg.rf.6a58dd2cacc85ff814c799135a72e0b3.jpg,1920,1080,7,True
train,bb_V0035_I0002360_jpg.rf.198ca1e0026cb9dcccf0558f532e5638.jpg,1920,1080,21,True
train,bb_V0035_I0002360_jpg.rf.1e0ed9c3dd6480781b23560b529c3ea8.jpg,1920,1080,21,True
train,bb_V0035_I0002360_jpg.rf.9f3fe9767c244af5575625be4173c8b3.jpg,1920,1080,21,True
train,bb_V0035_I0002400_jpg.rf.0724f98ed4bc6a52b42b460c2cd865cb.jpg,1920,1080,19,True
train,bb_V0035_I0002400_jpg.rf.3181c00782621072c4fceeee43cba5de.jpg,1920,1080,19,True
train,bb_V0035_I0002400_jpg.rf.999ff79887fddc2c1bc322eccb51a333.jpg,1920,1080,19,True
train,bb_V0035_I0002600_jpg.rf.876ef7f39d1adb7652215da9357f8ed7.jpg,1920,1080,44,True
train,bb_V0035_I0002600_jpg.rf.9a65a56256248b5713f02218caa7c456.jpg,1920,1080,48,True
train,bb_V0035_I0002600_jpg.rf.d00034994a0f053aae66abaf4436b4dc.jpg,1920,1080,48,True
train,bb_V0035_I0004080_jpg.rf.49cecebbceee7df91afe0eafcf02f26c.jpg,1920,1080,220,True
train,bb_V0035_I0004080_jpg.rf.98e540040351d9a12a5aa13f673ffb81.jpg,1920,1080,218,True
train,bb_V0035_I0004080_jpg.rf.d8f97e2dc2d7244908b0ca52af958978.jpg,1920,1080,220,True
train,bb_V0035_I0004840_jpg.rf.13fdd316302a38893009dd8c5a65ffe1.jpg,1920,1080,152,True
train,bb_V0035_I0004840_jpg.rf.29e5098fa73a5f87b33c489deaceaa85.jpg,1920,1080,156,True
train,bb_V0035_I0004840_jpg.rf.5ecd37bcc5975259fa0991d6c82a0f3c.jpg,1920,1080,118,True
train,bb_V0036_I0000360_jpg.rf.13188f9caaff4da63b30833e3fa94308.jpg,1280,720,112,True
train,bb_V0036_I0000360_jpg.rf.b375c0748c95c5396fbec42296f885d0.jpg,1280,720,112,True
train,bb_V0036_I0000360_jpg.rf.db9a18ee4a3e4985ed589cb442867990.jpg,1280,720,111,True
